Date,Region,Product,Channel,Units Sold,Sales
2024-03-23,North,Sports & Outdoors,Online,2,75.08
2024-03-24,West,Sports & Outdoors,In-Store,4,326.08
2024-03-24,West,Home & Kitchen,In-Store,1,2.57
2024-03-24,West,Apparel,In-Store,2,28.69
2024-03-24,West,Electronics,Online,2,326.74
2024-03-24,East,Apparel,In-Store,4,10.21
2024-03-24,East,Home & Kitchen,In-Store,4,400.04
2024-03-24,East,Electronics,Online,4,1010.01
2024-03-24,South,Apparel,In-Store,1,64.87
2024-03-24,South,Electronics,In-Store,1,172.21
2024-03-24,North,Beauty,Online,3,64.41
2024-03-24,North,Sports & Outdoors,In-Store,2,228.07
2024-03-24,North,Home & Kitchen,In-Store,5,389.02
2024-03-24,North,Apparel,In-Store,4,224.95
2024-03-24,North,Electronics,Online,6,2480.12
2024-03-24,South,Home & Kitchen,In-Store,5,154.57
2024-03-25,East,Home & Kitchen,In-Store,5,145.08
2024-03-25,East,Sports & Outdoors,In-Store,3,387.21
2024-03-25,East,Beauty,Online,5,226.47
2024-03-25,East,Apparel,Online,1,48.17
2024-03-25,West,Home & Kitchen,In-Store,1,89.71
2024-03-25,West,Sports & Outdoors,Online,3,133.38
2024-03-25,West,Electronics,In-Store,2,864.8
2024-03-25,West,Beauty,In-Store,1,47.06
2024-03-25,East,Electronics,Online,5,1253.92
2024-03-25,South,Sports & Outdoors,Online,2,216.1
2024-03-25,South,Home & Kitchen,In-Store,2,76.3
2024-03-25,North,Beauty,Online,3,72.89
2024-03-25,North,Home & Kitchen,Online,3,26.56
2024-03-25,North,Apparel,In-Store,5,264.96
2024-03-25,North,Electronics,Online,6,448.72
2024-03-25,South,Beauty,Online,3,116.77
2024-03-26,West,Sports & Outdoors,Online,2,47.92
2024-03-26,West,Home & Kitchen,Online,1,66.51
2024-03-26,West,Electronics,Online,4,1633.89
2024-03-26,East,Beauty,Online,2,81.91
2024-03-26,East,Home & Kitchen,In-Store,6,492.58
2024-03-26,East,Electronics,In-Store,4,1143.41
2024-03-26,South,Beauty,Online,2,144.39
2024-03-26,South,Sports & Outdoors,Online,3,332.02
2024-03-26,South,Apparel,Online,1,42.98
2024-03-26,South,Electronics,In-Store,3,897.42
2024-03-26,North,Beauty,In-Store,1,108.99
2024-03-26,North,Sports & Outdoors,Online,2,121.67
2024-03-26,North,Home & Kitchen,Online,1,161.41
2024-03-26,North,Apparel,In-Store,2,173.0
2024-03-26,North,Electronics,In-Store,7,1358.52
2024-03-26,South,Home & Kitchen,In-Store,1,108.16
2024-03-27,East,Apparel,Online,7,459.41
2024-03-27,West,Sports & Outdoors,Online,3,342.54
2024-03-27,East,Home & Kitchen,In-Store,4,340.35
2024-03-27,West,Home & Kitchen,In-Store,1,127.57
2024-03-27,West,Electronics,In-Store,4,932.28
2024-03-27,West,Apparel,Online,2,76.26
2024-03-27,East,Electronics,In-Store,3,430.39
2024-03-27,East,Beauty,In-Store,4,71.55
2024-03-27,South,Beauty,Online,1,79.52
2024-03-27,South,Electronics,Online,3,1027.44
2024-03-27,South,Home & Kitchen,In-Store,1,129.58
2024-03-27,South,Apparel,Online,1,129.9
2024-03-27,North,Sports & Outdoors,Online,4,197.99
2024-03-27,North,Home & Kitchen,In-Store,3,53.59
2024-03-27,North,Apparel,Online,1,10.03
2024-03-27,North,Electronics,Online,6,1490.03
2024-03-27,South,Sports & Outdoors,In-Store,2,256.52
2024-03-28,East,Sports & Outdoors,Online,1,3.89
2024-03-28,East,Beauty,In-Store,4,114.63
2024-03-28,West,Electronics,Online,4,565.39
2024-03-28,West,Beauty,In-Store,1,5.14
2024-03-28,West,Home & Kitchen,Online,4,469.55
2024-03-28,West,Sports & Outdoors,Online,5,245.53
2024-03-28,East,Home & Kitchen,In-Store,6,476.3
2024-03-28,West,Apparel,In-Store,2,3.33
2024-03-28,East,Apparel,In-Store,4,316.72
2024-03-28,East,Electronics,Online,4,696.11
2024-03-28,South,Beauty,Online,3,199.16
2024-03-28,South,Sports & Outdoors,Online,3,285.77
2024-03-28,South,Home & Kitchen,Online,1,138.84
2024-03-28,South,Electronics,Online,5,1237.61
2024-03-28,North,Beauty,Online,1,44.01
2024-03-28,North,Home & Kitchen,In-Store,2,206.16
2024-03-28,North,Apparel,Online,4,232.23
2024-03-28,North,Electronics,In-Store,4,1308.93
2024-03-29,West,Beauty,Online,1,2.18
2024-03-29,West,Sports & Outdoors,Online,2,107.77
2024-03-29,West,Home & Kitchen,Online,3,321.57
2024-03-29,West,Electronics,Online,5,952.56
2024-03-29,East,Beauty,Online,3,123.14
2024-03-29,East,Sports & Outdoors,Online,1,67.67
2024-03-29,East,Apparel,Online,3,260.25
2024-03-29,East,Home & Kitchen,Online,4,224.3
2024-03-29,East,Electronics,Online,5,1684.17
2024-03-29,South,Sports & Outdoors,Online,1,114.66
2024-03-29,South,Electronics,In-Store,2,913.47
2024-03-29,North,Sports & Outdoors,Online,1,43.84
2024-03-29,North,Home & Kitchen,Online,3,408.41
2024-03-29,North,Apparel,Online,3,49.75
2024-03-29,North,Electronics,Online,6,1179.65
2024-03-30,East,Home & Kitchen,Online,1,94.94
2024-03-30,East,Sports & Outdoors,Online,7,826.93
2024-03-30,East,Beauty,Online,6,123.65
2024-03-30,West,Electronics,Online,1,421.38
2024-03-30,South,Beauty,Online,2,140.24
2024-03-30,West,Home & Kitchen,In-Store,4,323.9
2024-03-30,West,Sports & Outdoors,Online,3,129.13
2024-03-30,East,Apparel,Online,8,293.97
2024-03-30,West,Apparel,Online,2,91.3
2024-03-30,West,Beauty,In-Store,3,145.38
2024-03-30,South,Home & Kitchen,Online,1,106.69
2024-03-30,South,Sports & Outdoors,Online,1,82.88
2024-03-30,South,Apparel,Online,2,205.8
2024-03-30,South,Electronics,In-Store,2,914.41
2024-03-30,North,Beauty,In-Store,3,128.67
2024-03-30,North,Sports & Outdoors,In-Store,4,259.97
2024-03-30,North,Home & Kitchen,Online,4,264.14
2024-03-30,North,Apparel,Online,4,143.73
2024-03-30,North,Electronics,Online,3,691.03
2024-03-30,East,Electronics,In-Store,4,979.11
2024-03-31,East,Sports & Outdoors,In-Store,1,1.21
2024-03-31,East,Home & Kitchen,In-Store,6,81.24
2024-03-31,West,Electronics,Online,4,1071.38
2024-03-31,East,Apparel,Online,3,124.52
2024-03-31,West,Apparel,Online,2,71.38
2024-03-31,West,Home & Kitchen,Online,4,323.41
2024-03-31,West,Sports & Outdoors,In-Store,2,172.38
2024-03-31,East,Electronics,Online,12,3309.4
2024-03-31,North,Home & Kitchen,Online,4,119.02
2024-03-31,South,Apparel,Online,2,132.93
2024-03-31,South,Electronics,In-Store,1,379.8
2024-03-31,North,Beauty,Online,4,233.69
2024-03-31,North,Sports & Outdoors,Online,6,422.79
2024-03-31,North,Apparel,Online,5,337.87
2024-03-31,North,Electronics,Online,4,800.38
2024-03-31,South,Home & Kitchen,Online,1,166.27
2024-04-01,West,Beauty,Online,4,129.15
2024-04-01,West,Home & Kitchen,Online,3,173.51
2024-04-01,West,Apparel,In-Store,2,146.98
2024-04-01,West,Electronics,Online,2,655.63
2024-04-01,East,Beauty,In-Store,3,166.59
2024-04-01,East,Sports & Outdoors,Online,3,209.67
2024-04-01,East,Apparel,Online,5,148.94
2024-04-01,East,Electronics,In-Store,4,1058.43
2024-04-01,North,Beauty,In-Store,1,2.5
2024-04-01,North,Sports & Outdoors,Online,2,33.07
2024-04-01,North,Electronics,In-Store,4,1243.38
2024-04-01,East,Home & Kitchen,Online,2,143.38
2024-04-02,East,Electronics,Online,4,487.32
2024-04-02,West,Apparel,In-Store,2,83.99
2024-04-02,West,Electronics,Online,1,100.74
2024-04-02,East,Beauty,Online,2,93.95
2024-04-02,East,Sports & Outdoors,Online,6,664.11
2024-04-02,East,Home & Kitchen,In-Store,9,925.28
2024-04-02,West,Home & Kitchen,Online,2,127.88
2024-04-02,South,Beauty,Online,2,80.54
2024-04-02,East,Apparel,Online,4,193.01
2024-04-02,South,Apparel,Online,1,15.53
2024-04-02,South,Electronics,Online,1,370.96
2024-04-02,North,Beauty,Online,3,191.95
2024-04-02,North,Sports & Outdoors,In-Store,2,166.46
2024-04-02,North,Home & Kitchen,In-Store,2,143.4
2024-04-02,North,Apparel,Online,6,424.17
2024-04-02,North,Electronics,Online,5,1385.6
2024-04-02,South,Sports & Outdoors,In-Store,2,201.43
2024-04-03,West,Beauty,Online,3,103.35
2024-04-03,West,Sports & Outdoors,Online,2,74.5
2024-04-03,West,Apparel,In-Store,4,151.99
2024-04-03,West,Electronics,Online,5,1758.42
2024-04-03,East,Beauty,Online,2,98.6
2024-04-03,East,Sports & Outdoors,Online,5,589.14
2024-04-03,East,Home & Kitchen,Online,3,399.15
2024-04-03,East,Electronics,Online,2,668.39
2024-04-03,South,Sports & Outdoors,Online,3,155.89
2024-04-03,South,Electronics,Online,4,1120.5
2024-04-03,North,Beauty,Online,2,117.43
2024-04-03,North,Sports & Outdoors,Online,2,235.65
2024-04-03,North,Home & Kitchen,Online,3,293.5
2024-04-03,North,Apparel,Online,2,119.87
2024-04-03,North,Electronics,In-Store,5,1165.75
2024-04-03,South,Home & Kitchen,In-Store,3,168.71
2024-04-04,West,Beauty,In-Store,3,36.87
2024-04-04,West,Sports & Outdoors,In-Store,5,467.87
2024-04-04,West,Apparel,Online,1,81.95
2024-04-04,West,Electronics,Online,5,1577.69
2024-04-04,East,Beauty,Online,6,155.95
2024-04-04,East,Sports & Outdoors,In-Store,3,165.45
2024-04-04,East,Home & Kitchen,Online,2,204.27
2024-04-04,East,Electronics,In-Store,6,1029.78
2024-04-04,East,Apparel,Online,8,228.64
2024-04-04,South,Sports & Outdoors,Online,3,54.27
2024-04-04,North,Electronics,In-Store,3,820.14
2024-04-04,North,Apparel,In-Store,3,106.71
2024-04-04,North,Home & Kitchen,Online,2,72.89
2024-04-04,South,Beauty,In-Store,2,93.7
2024-04-04,South,Electronics,In-Store,3,929.95
2024-04-04,South,Home & Kitchen,Online,2,274.92
2024-04-04,North,Sports & Outdoors,In-Store,1,7.33
2024-04-05,East,Apparel,Online,4,150.45
2024-04-05,West,Beauty,Online,2,1.11
2024-04-05,West,Sports & Outdoors,Online,1,4.67
2024-04-05,West,Home & Kitchen,Online,4,152.43
2024-04-05,West,Apparel,Online,3,115.75
2024-04-05,West,Electronics,Online,2,498.46
2024-04-05,East,Beauty,Online,3,54.9
2024-04-05,East,Home & Kitchen,Online,3,71.24
2024-04-05,East,Electronics,Online,6,1778.26
2024-04-05,South,Beauty,Online,1,75.63
2024-04-05,South,Sports & Outdoors,Online,2,145.96
2024-04-05,South,Home & Kitchen,In-Store,2,330.55
2024-04-05,South,Apparel,Online,1,71.98
2024-04-05,South,Electronics,Online,2,298.95
2024-04-05,North,Beauty,In-Store,2,54.35
2024-04-05,North,Sports & Outdoors,In-Store,3,319.16
2024-04-05,North,Electronics,In-Store,4,1286.14
2024-04-06,West,Sports & Outdoors,In-Store,2,77.74
2024-04-06,West,Home & Kitchen,Online,1,49.41
2024-04-06,West,Apparel,Online,2,114.48
2024-04-06,West,Electronics,In-Store,6,1308.29
2024-04-06,East,Sports & Outdoors,Online,3,144.99
2024-04-06,East,Home & Kitchen,Online,5,501.27
2024-04-06,East,Electronics,In-Store,4,1678.61
2024-04-06,South,Home & Kitchen,Online,1,39.34
2024-04-06,South,Sports & Outdoors,In-Store,4,54.49
2024-04-06,South,Apparel,Online,1,15.17
2024-04-06,South,Electronics,Online,3,247.3
2024-04-06,North,Beauty,In-Store,2,44.74
2024-04-06,North,Sports & Outdoors,Online,6,397.15
2024-04-06,North,Home & Kitchen,In-Store,1,106.31
2024-04-06,North,Apparel,Online,3,87.68
2024-04-06,North,Electronics,Online,1,328.43
2024-04-07,East,Home & Kitchen,Online,8,513.18
2024-04-07,East,Sports & Outdoors,Online,3,193.87
2024-04-07,East,Beauty,In-Store,1,35.7
2024-04-07,South,Beauty,Online,2,93.07
2024-04-07,West,Apparel,Online,5,313.18
2024-04-07,West,Sports & Outdoors,Online,4,134.33
2024-04-07,East,Apparel,Online,6,346.81
2024-04-07,West,Electronics,Online,8,2004.0
2024-04-07,West,Beauty,Online,2,22.74
2024-04-07,South,Home & Kitchen,In-Store,5,248.46
2024-04-07,South,Sports & Outdoors,Online,1,78.47
2024-04-07,South,Apparel,Online,1,84.51
2024-04-07,North,Beauty,Online,2,28.6
2024-04-07,North,Sports & Outdoors,In-Store,1,95.97
2024-04-07,North,Home & Kitchen,Online,1,110.77
2024-04-07,North,Apparel,Online,2,107.04
2024-04-07,North,Electronics,Online,2,593.25
2024-04-07,East,Electronics,In-Store,7,2978.47
2024-04-08,East,Beauty,In-Store,4,92.08
2024-04-08,West,Beauty,In-Store,3,92.59
2024-04-08,West,Electronics,Online,3,324.01
2024-04-08,East,Sports & Outdoors,Online,4,308.35
2024-04-08,West,Home & Kitchen,In-Store,1,80.3
2024-04-08,West,Sports & Outdoors,Online,2,155.67
2024-04-08,West,Apparel,Online,1,58.29
2024-04-08,East,Home & Kitchen,Online,4,487.64
2024-04-08,South,Sports & Outdoors,Online,2,233.78
2024-04-08,East,Electronics,Online,3,882.12
2024-04-08,North,Home & Kitchen,Online,2,296.8
2024-04-08,North,Sports & Outdoors,In-Store,2,224.08
2024-04-08,North,Beauty,In-Store,1,48.76
2024-04-08,East,Apparel,Online,5,180.4
2024-04-08,South,Apparel,In-Store,1,100.83
2024-04-08,South,Beauty,Online,2,123.47
2024-04-08,South,Electronics,Online,3,1163.87
2024-04-09,West,Beauty,Online,2,113.16
2024-04-09,East,Apparel,In-Store,3,87.1
2024-04-09,West,Home & Kitchen,Online,1,191.04
2024-04-09,West,Apparel,Online,5,332.46
2024-04-09,West,Electronics,In-Store,5,1899.05
2024-04-09,East,Beauty,In-Store,2,126.55
2024-04-09,East,Sports & Outdoors,Online,2,180.95
2024-04-09,East,Home & Kitchen,Online,2,92.13
2024-04-09,West,Sports & Outdoors,Online,1,139.79
2024-04-09,East,Electronics,Online,7,853.32
2024-04-09,South,Sports & Outdoors,In-Store,3,226.26
2024-04-09,South,Home & Kitchen,In-Store,2,266.46
2024-04-09,South,Apparel,Online,4,57.15
2024-04-09,North,Beauty,In-Store,2,47.45
2024-04-09,North,Sports & Outdoors,In-Store,4,437.35
2024-04-09,North,Home & Kitchen,In-Store,3,260.14
2024-04-09,North,Apparel,Online,1,3.48
2024-04-09,South,Beauty,Online,1,11.93
2024-04-10,West,Beauty,Online,2,37.86
2024-04-10,West,Sports & Outdoors,Online,2,72.72
2024-04-10,East,Beauty,In-Store,1,106.99
2024-04-10,East,Sports & Outdoors,In-Store,3,170.09
2024-04-10,East,Home & Kitchen,Online,3,460.88
2024-04-10,East,Electronics,In-Store,5,1499.9
2024-04-10,South,Beauty,In-Store,1,34.04
2024-04-10,South,Apparel,Online,5,422.05
2024-04-10,South,Home & Kitchen,Online,1,125.41
2024-04-10,South,Electronics,Online,4,1097.75
2024-04-10,North,Apparel,In-Store,2,97.79
2024-04-10,North,Electronics,Online,4,250.0
2024-04-10,South,Sports & Outdoors,Online,1,56.31
2024-04-11,West,Beauty,Online,4,206.26
2024-04-11,West,Home & Kitchen,Online,5,410.07
2024-04-11,West,Electronics,Online,5,2165.93
2024-04-11,East,Beauty,Online,4,150.07
2024-04-11,East,Sports & Outdoors,Online,4,488.6
2024-04-11,East,Apparel,In-Store,8,214.79
2024-04-11,East,Electronics,Online,4,1065.6
2024-04-11,South,Beauty,In-Store,2,57.72
2024-04-11,South,Electronics,Online,3,932.77
2024-04-11,North,Beauty,Online,4,224.68
2024-04-11,North,Home & Kitchen,Online,3,260.31
2024-04-11,North,Apparel,In-Store,4,252.08
2024-04-11,North,Electronics,Online,5,670.35
2024-04-11,South,Apparel,In-Store,2,102.54
2024-04-12,West,Beauty,In-Store,2,109.67
2024-04-12,West,Sports & Outdoors,In-Store,4,468.31
2024-04-12,West,Home & Kitchen,Online,4,569.78
2024-04-12,West,Apparel,In-Store,2,95.56
2024-04-12,West,Electronics,In-Store,2,647.35
2024-04-12,East,Beauty,In-Store,2,27.97
2024-04-12,East,Sports & Outdoors,Online,2,12.59
2024-04-12,East,Home & Kitchen,Online,6,660.89
2024-04-12,East,Electronics,In-Store,4,598.63
2024-04-12,South,Beauty,Online,2,130.4
2024-04-12,South,Home & Kitchen,In-Store,2,337.66
2024-04-12,North,Beauty,Online,3,101.19
2024-04-12,North,Sports & Outdoors,Online,3,317.11
2024-04-12,North,Home & Kitchen,Online,3,262.08
2024-04-12,North,Apparel,Online,5,147.68
2024-04-12,North,Electronics,In-Store,7,1866.41
2024-04-12,East,Apparel,Online,5,213.61
2024-04-13,West,Beauty,In-Store,1,36.57
2024-04-13,West,Apparel,In-Store,2,117.77
2024-04-13,West,Electronics,In-Store,7,1379.79
2024-04-13,East,Beauty,In-Store,2,111.07
2024-04-13,East,Sports & Outdoors,Online,4,515.9
2024-04-13,East,Home & Kitchen,In-Store,4,264.39
2024-04-13,East,Apparel,Online,5,421.3
2024-04-13,East,Electronics,Online,6,2676.2
2024-04-13,South,Beauty,Online,3,139.6
2024-04-13,South,Sports & Outdoors,Online,2,162.22
2024-04-13,South,Home & Kitchen,Online,5,449.27
2024-04-13,South,Apparel,In-Store,1,84.56
2024-04-13,South,Electronics,Online,3,817.37
2024-04-13,North,Sports & Outdoors,Online,5,506.93
2024-04-13,North,Home & Kitchen,In-Store,2,173.82
2024-04-13,North,Apparel,Online,5,388.77
2024-04-14,East,Home & Kitchen,In-Store,3,477.16
2024-04-14,East,Sports & Outdoors,Online,4,488.87
2024-04-14,East,Beauty,Online,1,87.07
2024-04-14,West,Sports & Outdoors,Online,2,187.33
2024-04-14,West,Apparel,In-Store,5,221.51
2024-04-14,West,Home & Kitchen,Online,2,170.56
2024-04-14,East,Apparel,Online,6,148.83
2024-04-14,West,Electronics,In-Store,6,1638.4
2024-04-14,East,Electronics,Online,7,3048.03
2024-04-14,South,Beauty,Online,1,7.25
2024-04-14,South,Sports & Outdoors,In-Store,3,169.77
2024-04-14,South,Home & Kitchen,In-Store,3,164.48
2024-04-14,South,Apparel,Online,3,156.83
2024-04-14,South,Electronics,Online,6,950.09
2024-04-14,North,Beauty,Online,4,270.92
2024-04-14,North,Sports & Outdoors,Online,7,688.21
2024-04-14,North,Home & Kitchen,Online,3,352.81
2024-04-14,North,Electronics,Online,1,139.15
2024-04-15,West,Sports & Outdoors,In-Store,1,36.4
2024-04-15,West,Apparel,Online,4,144.44
2024-04-15,West,Electronics,Online,3,683.43
2024-04-15,East,Beauty,Online,2,124.28
2024-04-15,East,Sports & Outdoors,Online,2,268.82
2024-04-15,East,Home & Kitchen,Online,4,375.79
2024-04-15,East,Apparel,In-Store,3,265.82
2024-04-15,East,Electronics,Online,9,1676.1
2024-04-15,South,Beauty,Online,1,66.16
2024-04-15,South,Sports & Outdoors,Online,3,176.93
2024-04-15,South,Home & Kitchen,Online,1,39.64
2024-04-15,South,Apparel,Online,2,130.55
2024-04-15,North,Sports & Outdoors,In-Store,4,514.34
2024-04-15,North,Home & Kitchen,Online,5,759.58
2024-04-15,North,Apparel,Online,4,159.31
2024-04-16,West,Beauty,Online,1,46.77
2024-04-16,West,Sports & Outdoors,Online,3,241.56
2024-04-16,West,Home & Kitchen,In-Store,1,55.14
2024-04-16,West,Apparel,In-Store,2,132.75
2024-04-16,West,Electronics,Online,3,852.28
2024-04-16,East,Beauty,Online,4,346.71
2024-04-16,East,Sports & Outdoors,Online,2,185.58
2024-04-16,East,Home & Kitchen,Online,4,439.98
2024-04-16,East,Electronics,In-Store,4,1114.28
2024-04-16,East,Apparel,In-Store,2,209.58
2024-04-16,South,Sports & Outdoors,Online,1,122.52
2024-04-16,North,Electronics,In-Store,1,451.13
2024-04-16,North,Apparel,Online,3,280.39
2024-04-16,North,Home & Kitchen,In-Store,4,269.18
2024-04-16,North,Sports & Outdoors,In-Store,3,239.17
2024-04-16,South,Beauty,Online,2,120.83
2024-04-16,South,Electronics,Online,4,581.49
2024-04-16,South,Apparel,In-Store,1,55.25
2024-04-16,South,Home & Kitchen,Online,2,150.07
2024-04-16,North,Beauty,Online,7,299.07
2024-04-17,West,Sports & Outdoors,Online,2,81.17
2024-04-17,West,Electronics,Online,5,1830.85
2024-04-17,East,Sports & Outdoors,Online,2,125.01
2024-04-17,East,Apparel,Online,4,86.41
2024-04-17,East,Electronics,Online,3,817.39
2024-04-17,East,Home & Kitchen,In-Store,1,67.82
2024-04-17,South,Home & Kitchen,Online,4,299.2
2024-04-17,North,Electronics,Online,1,236.69
2024-04-17,North,Apparel,In-Store,1,81.35
2024-04-17,North,Sports & Outdoors,Online,1,58.49
2024-04-17,South,Sports & Outdoors,In-Store,1,35.11
2024-04-17,South,Electronics,In-Store,1,346.24
2024-04-17,South,Apparel,In-Store,2,28.65
2024-04-17,North,Beauty,Online,1,40.55
2024-04-18,West,Beauty,Online,1,51.61
2024-04-18,East,Apparel,In-Store,2,112.6
2024-04-18,West,Home & Kitchen,Online,2,80.3
2024-04-18,West,Apparel,Online,2,164.21
2024-04-18,West,Electronics,In-Store,1,439.14
2024-04-18,East,Beauty,In-Store,2,66.58
2024-04-18,East,Sports & Outdoors,In-Store,2,219.88
2024-04-18,East,Home & Kitchen,Online,4,134.74
2024-04-18,West,Sports & Outdoors,Online,1,129.3
2024-04-18,South,Beauty,In-Store,1,48.22
2024-04-18,South,Sports & Outdoors,Online,1,72.56
2024-04-18,North,Electronics,Online,3,1242.18
2024-04-18,North,Apparel,Online,4,170.44
2024-04-18,North,Home & Kitchen,In-Store,2,75.15
2024-04-18,East,Electronics,In-Store,7,2555.74
2024-04-18,North,Beauty,Online,3,41.93
2024-04-18,South,Electronics,Online,3,653.4
2024-04-18,South,Apparel,Online,2,166.55
2024-04-18,North,Sports & Outdoors,In-Store,2,151.26
2024-04-19,East,Apparel,Online,5,367.27
2024-04-19,West,Sports & Outdoors,Online,3,388.96
2024-04-19,West,Home & Kitchen,Online,6,582.43
2024-04-19,West,Apparel,Online,2,162.81
2024-04-19,West,Electronics,Online,4,986.32
2024-04-19,East,Beauty,In-Store,1,35.41
2024-04-19,East,Home & Kitchen,In-Store,3,103.62
2024-04-19,West,Beauty,In-Store,1,87.4
2024-04-19,South,Sports & Outdoors,In-Store,2,200.98
2024-04-19,South,Home & Kitchen,Online,3,422.53
2024-04-19,South,Apparel,In-Store,3,99.59
2024-04-19,South,Electronics,In-Store,2,751.88
2024-04-19,North,Beauty,In-Store,2,79.51
2024-04-19,North,Home & Kitchen,Online,2,130.77
2024-04-19,North,Apparel,Online,7,403.26
2024-04-19,North,Electronics,Online,2,298.52
2024-04-19,East,Electronics,In-Store,4,1319.91
2024-04-20,East,Electronics,Online,7,1726.46
2024-04-20,West,Home & Kitchen,Online,2,311.12
2024-04-20,West,Apparel,Online,3,259.19
2024-04-20,East,Beauty,Online,3,118.06
2024-04-20,East,Sports & Outdoors,Online,4,232.77
2024-04-20,East,Home & Kitchen,In-Store,4,306.62
2024-04-20,East,Apparel,In-Store,6,268.42
2024-04-20,South,Beauty,Online,3,138.42
2024-04-20,North,Sports & Outdoors,Online,5,305.3
